"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/11/2023 02:00:00 - 26/11/2023 03:00:00","BZN|FR","Without Sequence","105.00","",""
"26/11/2023 03:00:00 - 26/11/2023 04:00:00","BZN|FR","Without Sequence","102.36","",""
"26/11/2023 04:00:00 - 26/11/2023 05:00:00","BZN|FR","Without Sequence","99.00","",""
"26/11/2023 05:00:00 - 26/11/2023 06:00:00","BZN|FR","Without Sequence","99.68","",""
"26/11/2023 06:00:00 - 26/11/2023 07:00:00","BZN|FR","Without Sequence","103.44","",""
"26/11/2023 07:00:00 - 26/11/2023 08:00:00","BZN|FR","Without Sequence","113.27","",""
"26/11/2023 08:00:00 - 26/11/2023 09:00:00","BZN|FR","Without Sequence","113.48","",""
"26/11/2023 09:00:00 - 26/11/2023 10:00:00","BZN|FR","Without Sequence","117.66","",""
"26/11/2023 10:00:00 - 26/11/2023 11:00:00","BZN|FR","Without Sequence","116.10","",""
"26/11/2023 11:00:00 - 26/11/2023 12:00:00","BZN|FR","Without Sequence","114.28","",""
"26/11/2023 12:00:00 - 26/11/2023 13:00:00","BZN|FR","Without Sequence","113.62","",""
"26/11/2023 13:00:00 - 26/11/2023 14:00:00","BZN|FR","Without Sequence","110.10","",""
"26/11/2023 14:00:00 - 26/11/2023 15:00:00","BZN|FR","Without Sequence","115.10","",""
"26/11/2023 15:00:00 - 26/11/2023 16:00:00","BZN|FR","Without Sequence","123.26","",""
"26/11/2023 16:00:00 - 26/11/2023 17:00:00","BZN|FR","Without Sequence","134.15","",""
"26/11/2023 17:00:00 - 26/11/2023 18:00:00","BZN|FR","Without Sequence","144.35","",""
"26/11/2023 18:00:00 - 26/11/2023 19:00:00","BZN|FR","Without Sequence","156.68","",""
"26/11/2023 19:00:00 - 26/11/2023 20:00:00","BZN|FR","Without Sequence","146.10","",""
"26/11/2023 20:00:00 - 26/11/2023 21:00:00","BZN|FR","Without Sequence","135.91","",""
"26/11/2023 21:00:00 - 26/11/2023 22:00:00","BZN|FR","Without Sequence","122.41","",""
"26/11/2023 22:00:00 - 26/11/2023 23:00:00","BZN|FR","Without Sequence","118.99","",""
"26/11/2023 23:00:00 - 27/11/2023 00:00:00","BZN|FR","Without Sequence","118.99","",""
"27/11/2023 00:00:00 - 27/11/2023 01:00:00","BZN|FR","Without Sequence","99.47","",""
"27/11/2023 01:00:00 - 27/11/2023 02:00:00","BZN|FR","Without Sequence","94.29","",""
"27/11/2023 02:00:00 - 27/11/2023 03:00:00","BZN|FR","Without Sequence","89.90","",""
"27/11/2023 03:00:00 - 27/11/2023 04:00:00","BZN|FR","Without Sequence","88.82","",""
"27/11/2023 04:00:00 - 27/11/2023 05:00:00","BZN|FR","Without Sequence","87.91","",""
"27/11/2023 05:00:00 - 27/11/2023 06:00:00","BZN|FR","Without Sequence","94.09","",""
"27/11/2023 06:00:00 - 27/11/2023 07:00:00","BZN|FR","Without Sequence","122.01","",""
"27/11/2023 07:00:00 - 27/11/2023 08:00:00","BZN|FR","Without Sequence","128.75","",""
"27/11/2023 08:00:00 - 27/11/2023 09:00:00","BZN|FR","Without Sequence","144.99","",""
"27/11/2023 09:00:00 - 27/11/2023 10:00:00","BZN|FR","Without Sequence","139.41","",""
"27/11/2023 10:00:00 - 27/11/2023 11:00:00","BZN|FR","Without Sequence","138.00","",""
"27/11/2023 11:00:00 - 27/11/2023 12:00:00","BZN|FR","Without Sequence","136.94","",""
"27/11/2023 12:00:00 - 27/11/2023 13:00:00","BZN|FR","Without Sequence","133.97","",""
"27/11/2023 13:00:00 - 27/11/2023 14:00:00","BZN|FR","Without Sequence","132.67","",""
"27/11/2023 14:00:00 - 27/11/2023 15:00:00","BZN|FR","Without Sequence","130.00","",""
"27/11/2023 15:00:00 - 27/11/2023 16:00:00","BZN|FR","Without Sequence","122.10","",""
"27/11/2023 16:00:00 - 27/11/2023 17:00:00","BZN|FR","Without Sequence","119.48","",""
"27/11/2023 17:00:00 - 27/11/2023 18:00:00","BZN|FR","Without Sequence","127.20","",""
"27/11/2023 18:00:00 - 27/11/2023 19:00:00","BZN|FR","Without Sequence","128.90","",""
"27/11/2023 19:00:00 - 27/11/2023 20:00:00","BZN|FR","Without Sequence","127.33","",""
"27/11/2023 20:00:00 - 27/11/2023 21:00:00","BZN|FR","Without Sequence","118.44","",""
"27/11/2023 21:00:00 - 27/11/2023 22:00:00","BZN|FR","Without Sequence","102.80","",""
"27/11/2023 22:00:00 - 27/11/2023 23:00:00","BZN|FR","Without Sequence","100.00","",""
"27/11/2023 23:00:00 - 28/11/2023 00:00:00","BZN|FR","Without Sequence","100.00","",""
"28/11/2023 00:00:00 - 28/11/2023 01:00:00","BZN|FR","Without Sequence","77.74","",""
"28/11/2023 01:00:00 - 28/11/2023 02:00:00","BZN|FR","Without Sequence","70.49","",""
"28/11/2023 02:00:00 - 28/11/2023 03:00:00","BZN|FR","Without Sequence","67.47","",""
"28/11/2023 03:00:00 - 28/11/2023 04:00:00","BZN|FR","Without Sequence","64.47","",""
"28/11/2023 04:00:00 - 28/11/2023 05:00:00","BZN|FR","Without Sequence","68.29","",""
"28/11/2023 05:00:00 - 28/11/2023 06:00:00","BZN|FR","Without Sequence","80.15","",""
"28/11/2023 06:00:00 - 28/11/2023 07:00:00","BZN|FR","Without Sequence","95.50","",""
"28/11/2023 07:00:00 - 28/11/2023 08:00:00","BZN|FR","Without Sequence","118.38","",""
"28/11/2023 08:00:00 - 28/11/2023 09:00:00","BZN|FR","Without Sequence","128.42","",""
"28/11/2023 09:00:00 - 28/11/2023 10:00:00","BZN|FR","Without Sequence","138.58","",""
"28/11/2023 10:00:00 - 28/11/2023 11:00:00","BZN|FR","Without Sequence","139.21","",""
"28/11/2023 11:00:00 - 28/11/2023 12:00:00","BZN|FR","Without Sequence","138.52","",""
"28/11/2023 12:00:00 - 28/11/2023 13:00:00","BZN|FR","Without Sequence","135.64","",""
"28/11/2023 13:00:00 - 28/11/2023 14:00:00","BZN|FR","Without Sequence","137.74","",""
"28/11/2023 14:00:00 - 28/11/2023 15:00:00","BZN|FR","Without Sequence","143.92","",""
"28/11/2023 15:00:00 - 28/11/2023 16:00:00","BZN|FR","Without Sequence","150.00","",""
"28/11/2023 16:00:00 - 28/11/2023 17:00:00","BZN|FR","Without Sequence","164.01","",""
"28/11/2023 17:00:00 - 28/11/2023 18:00:00","BZN|FR","Without Sequence","189.98","",""
"28/11/2023 18:00:00 - 28/11/2023 19:00:00","BZN|FR","Without Sequence","177.00","",""
"28/11/2023 19:00:00 - 28/11/2023 20:00:00","BZN|FR","Without Sequence","161.99","",""
"28/11/2023 20:00:00 - 28/11/2023 21:00:00","BZN|FR","Without Sequence","140.98","",""
"28/11/2023 21:00:00 - 28/11/2023 22:00:00","BZN|FR","Without Sequence","129.30","",""
"28/11/2023 22:00:00 - 28/11/2023 23:00:00","BZN|FR","Without Sequence","119.76","",""
"28/11/2023 23:00:00 - 29/11/2023 00:00:00","BZN|FR","Without Sequence","119.76","",""
"29/11/2023 00:00:00 - 29/11/2023 01:00:00","BZN|FR","Without Sequence","98.41","",""
"29/11/2023 01:00:00 - 29/11/2023 02:00:00","BZN|FR","Without Sequence","94.87","",""
"29/11/2023 02:00:00 - 29/11/2023 03:00:00","BZN|FR","Without Sequence","92.17","",""
"29/11/2023 03:00:00 - 29/11/2023 04:00:00","BZN|FR","Without Sequence","86.74","",""
"29/11/2023 04:00:00 - 29/11/2023 05:00:00","BZN|FR","Without Sequence","85.10","",""
"29/11/2023 05:00:00 - 29/11/2023 06:00:00","BZN|FR","Without Sequence","95.70","",""
"29/11/2023 06:00:00 - 29/11/2023 07:00:00","BZN|FR","Without Sequence","105.07","",""
"29/11/2023 07:00:00 - 29/11/2023 08:00:00","BZN|FR","Without Sequence","134.48","",""
"29/11/2023 08:00:00 - 29/11/2023 09:00:00","BZN|FR","Without Sequence","149.93","",""
"29/11/2023 09:00:00 - 29/11/2023 10:00:00","BZN|FR","Without Sequence","146.47","",""
"29/11/2023 10:00:00 - 29/11/2023 11:00:00","BZN|FR","Without Sequence","133.94","",""
"29/11/2023 11:00:00 - 29/11/2023 12:00:00","BZN|FR","Without Sequence","129.96","",""
"29/11/2023 12:00:00 - 29/11/2023 13:00:00","BZN|FR","Without Sequence","128.36","",""
"29/11/2023 13:00:00 - 29/11/2023 14:00:00","BZN|FR","Without Sequence","132.59","",""
"29/11/2023 14:00:00 - 29/11/2023 15:00:00","BZN|FR","Without Sequence","146.95","",""
"29/11/2023 15:00:00 - 29/11/2023 16:00:00","BZN|FR","Without Sequence","168.00","",""
"29/11/2023 16:00:00 - 29/11/2023 17:00:00","BZN|FR","Without Sequence","200.00","",""
"29/11/2023 17:00:00 - 29/11/2023 18:00:00","BZN|FR","Without Sequence","250.00","",""
"29/11/2023 18:00:00 - 29/11/2023 19:00:00","BZN|FR","Without Sequence","250.00","",""
"29/11/2023 19:00:00 - 29/11/2023 20:00:00","BZN|FR","Without Sequence","200.00","",""
"29/11/2023 20:00:00 - 29/11/2023 21:00:00","BZN|FR","Without Sequence","161.00","",""
"29/11/2023 21:00:00 - 29/11/2023 22:00:00","BZN|FR","Without Sequence","139.01","",""
"29/11/2023 22:00:00 - 29/11/2023 23:00:00","BZN|FR","Without Sequence","128.50","",""
"29/11/2023 23:00:00 - 30/11/2023 00:00:00","BZN|FR","Without Sequence","128.50","",""
"30/11/2023 00:00:00 - 30/11/2023 01:00:00","BZN|FR","Without Sequence","104.79","",""
"30/11/2023 01:00:00 - 30/11/2023 02:00:00","BZN|FR","Without Sequence","104.52","",""
"30/11/2023 02:00:00 - 30/11/2023 03:00:00","BZN|FR","Without Sequence","102.20","",""
"30/11/2023 03:00:00 - 30/11/2023 04:00:00","BZN|FR","Without Sequence","100.00","",""
"30/11/2023 04:00:00 - 30/11/2023 05:00:00","BZN|FR","Without Sequence","101.63","",""
"30/11/2023 05:00:00 - 30/11/2023 06:00:00","BZN|FR","Without Sequence","106.30","",""
"30/11/2023 06:00:00 - 30/11/2023 07:00:00","BZN|FR","Without Sequence","129.41","",""
"30/11/2023 07:00:00 - 30/11/2023 08:00:00","BZN|FR","Without Sequence","168.09","",""
"30/11/2023 08:00:00 - 30/11/2023 09:00:00","BZN|FR","Without Sequence","219.27","",""
"30/11/2023 09:00:00 - 30/11/2023 10:00:00","BZN|FR","Without Sequence","237.01","",""
"30/11/2023 10:00:00 - 30/11/2023 11:00:00","BZN|FR","Without Sequence","222.13","",""
"30/11/2023 11:00:00 - 30/11/2023 12:00:00","BZN|FR","Without Sequence","222.96","",""
"30/11/2023 12:00:00 - 30/11/2023 13:00:00","BZN|FR","Without Sequence","195.00","",""
"30/11/2023 13:00:00 - 30/11/2023 14:00:00","BZN|FR","Without Sequence","189.63","",""
"30/11/2023 14:00:00 - 30/11/2023 15:00:00","BZN|FR","Without Sequence","195.00","",""
"30/11/2023 15:00:00 - 30/11/2023 16:00:00","BZN|FR","Without Sequence","195.00","",""
"30/11/2023 16:00:00 - 30/11/2023 17:00:00","BZN|FR","Without Sequence","226.00","",""
"30/11/2023 17:00:00 - 30/11/2023 18:00:00","BZN|FR","Without Sequence","260.95","",""
"30/11/2023 18:00:00 - 30/11/2023 19:00:00","BZN|FR","Without Sequence","249.34","",""
"30/11/2023 19:00:00 - 30/11/2023 20:00:00","BZN|FR","Without Sequence","197.40","",""
"30/11/2023 20:00:00 - 30/11/2023 21:00:00","BZN|FR","Without Sequence","153.82","",""
"30/11/2023 21:00:00 - 30/11/2023 22:00:00","BZN|FR","Without Sequence","132.66","",""
"30/11/2023 22:00:00 - 30/11/2023 23:00:00","BZN|FR","Without Sequence","124.49","",""
"30/11/2023 23:00:00 - 01/12/2023 00:00:00","BZN|FR","Without Sequence","124.49","",""
"01/12/2023 00:00:00 - 01/12/2023 01:00:00","BZN|FR","Without Sequence","106.91","",""
"01/12/2023 01:00:00 - 01/12/2023 02:00:00","BZN|FR","Without Sequence","102.63","",""
"01/12/2023 02:00:00 - 01/12/2023 03:00:00","BZN|FR","Without Sequence","99.10","",""
"01/12/2023 03:00:00 - 01/12/2023 04:00:00","BZN|FR","Without Sequence","95.88","",""
"01/12/2023 04:00:00 - 01/12/2023 05:00:00","BZN|FR","Without Sequence","96.07","",""
"01/12/2023 05:00:00 - 01/12/2023 06:00:00","BZN|FR","Without Sequence","102.22","",""
"01/12/2023 06:00:00 - 01/12/2023 07:00:00","BZN|FR","Without Sequence","119.90","",""
"01/12/2023 07:00:00 - 01/12/2023 08:00:00","BZN|FR","Without Sequence","151.97","",""
"01/12/2023 08:00:00 - 01/12/2023 09:00:00","BZN|FR","Without Sequence","202.93","",""
"01/12/2023 09:00:00 - 01/12/2023 10:00:00","BZN|FR","Without Sequence","221.56","",""
"01/12/2023 10:00:00 - 01/12/2023 11:00:00","BZN|FR","Without Sequence","213.91","",""
"01/12/2023 11:00:00 - 01/12/2023 12:00:00","BZN|FR","Without Sequence","211.95","",""
"01/12/2023 12:00:00 - 01/12/2023 13:00:00","BZN|FR","Without Sequence","195.65","",""
"01/12/2023 13:00:00 - 01/12/2023 14:00:00","BZN|FR","Without Sequence","172.01","",""
"01/12/2023 14:00:00 - 01/12/2023 15:00:00","BZN|FR","Without Sequence","173.52","",""
"01/12/2023 15:00:00 - 01/12/2023 16:00:00","BZN|FR","Without Sequence","180.01","",""
"01/12/2023 16:00:00 - 01/12/2023 17:00:00","BZN|FR","Without Sequence","199.86","",""
"01/12/2023 17:00:00 - 01/12/2023 18:00:00","BZN|FR","Without Sequence","230.09","",""
"01/12/2023 18:00:00 - 01/12/2023 19:00:00","BZN|FR","Without Sequence","198.49","",""
"01/12/2023 19:00:00 - 01/12/2023 20:00:00","BZN|FR","Without Sequence","168.23","",""
"01/12/2023 20:00:00 - 01/12/2023 21:00:00","BZN|FR","Without Sequence","142.16","",""
"01/12/2023 21:00:00 - 01/12/2023 22:00:00","BZN|FR","Without Sequence","125.00","",""
"01/12/2023 22:00:00 - 01/12/2023 23:00:00","BZN|FR","Without Sequence","118.00","",""
"01/12/2023 23:00:00 - 02/12/2023 00:00:00","BZN|FR","Without Sequence","118.00","",""
"02/12/2023 00:00:00 - 02/12/2023 01:00:00","BZN|FR","Without Sequence","105.87","",""
"02/12/2023 01:00:00 - 02/12/2023 02:00:00","BZN|FR","Without Sequence","103.65","",""
"02/12/2023 02:00:00 - 02/12/2023 03:00:00","BZN|FR","Without Sequence","103.58","",""
"02/12/2023 03:00:00 - 02/12/2023 04:00:00","BZN|FR","Without Sequence","101.72","",""
"02/12/2023 04:00:00 - 02/12/2023 05:00:00","BZN|FR","Without Sequence","99.58","",""
"02/12/2023 05:00:00 - 02/12/2023 06:00:00","BZN|FR","Without Sequence","98.49","",""
"02/12/2023 06:00:00 - 02/12/2023 07:00:00","BZN|FR","Without Sequence","99.60","",""
"02/12/2023 07:00:00 - 02/12/2023 08:00:00","BZN|FR","Without Sequence","106.32","",""
"02/12/2023 08:00:00 - 02/12/2023 09:00:00","BZN|FR","Without Sequence","120.34","",""
"02/12/2023 09:00:00 - 02/12/2023 10:00:00","BZN|FR","Without Sequence","127.99","",""
"02/12/2023 10:00:00 - 02/12/2023 11:00:00","BZN|FR","Without Sequence","130.75","",""
"02/12/2023 11:00:00 - 02/12/2023 12:00:00","BZN|FR","Without Sequence","127.00","",""
"02/12/2023 12:00:00 - 02/12/2023 13:00:00","BZN|FR","Without Sequence","121.15","",""
"02/12/2023 13:00:00 - 02/12/2023 14:00:00","BZN|FR","Without Sequence","114.58","",""
"02/12/2023 14:00:00 - 02/12/2023 15:00:00","BZN|FR","Without Sequence","118.52","",""
"02/12/2023 15:00:00 - 02/12/2023 16:00:00","BZN|FR","Without Sequence","123.50","",""
"02/12/2023 16:00:00 - 02/12/2023 17:00:00","BZN|FR","Without Sequence","129.79","",""
"02/12/2023 17:00:00 - 02/12/2023 18:00:00","BZN|FR","Without Sequence","143.95","",""
"02/12/2023 18:00:00 - 02/12/2023 19:00:00","BZN|FR","Without Sequence","144.91","",""
"02/12/2023 19:00:00 - 02/12/2023 20:00:00","BZN|FR","Without Sequence","129.64","",""
"02/12/2023 20:00:00 - 02/12/2023 21:00:00","BZN|FR","Without Sequence","122.63","",""
"02/12/2023 21:00:00 - 02/12/2023 22:00:00","BZN|FR","Without Sequence","116.83","",""
"02/12/2023 22:00:00 - 02/12/2023 23:00:00","BZN|FR","Without Sequence","112.78","",""
"02/12/2023 23:00:00 - 03/12/2023 00:00:00","BZN|FR","Without Sequence","112.78","",""
"03/12/2023 00:00:00 - 03/12/2023 01:00:00","BZN|FR","Without Sequence","109.20","",""
"03/12/2023 01:00:00 - 03/12/2023 02:00:00","BZN|FR","Without Sequence","104.80","",""
"03/12/2023 02:00:00 - 03/12/2023 03:00:00","BZN|FR","Without Sequence","103.39","",""
"03/12/2023 03:00:00 - 03/12/2023 04:00:00","BZN|FR","Without Sequence","101.23","",""
"03/12/2023 04:00:00 - 03/12/2023 05:00:00","BZN|FR","Without Sequence","96.56","",""
"03/12/2023 05:00:00 - 03/12/2023 06:00:00","BZN|FR","Without Sequence","93.10","",""
"03/12/2023 06:00:00 - 03/12/2023 07:00:00","BZN|FR","Without Sequence","89.65","",""
"03/12/2023 07:00:00 - 03/12/2023 08:00:00","BZN|FR","Without Sequence","92.83","",""
"03/12/2023 08:00:00 - 03/12/2023 09:00:00","BZN|FR","Without Sequence","97.02","",""
"03/12/2023 09:00:00 - 03/12/2023 10:00:00","BZN|FR","Without Sequence","100.15","",""
"03/12/2023 10:00:00 - 03/12/2023 11:00:00","BZN|FR","Without Sequence","104.96","",""
"03/12/2023 11:00:00 - 03/12/2023 12:00:00","BZN|FR","Without Sequence","105.07","",""
"03/12/2023 12:00:00 - 03/12/2023 13:00:00","BZN|FR","Without Sequence","102.91","",""
"03/12/2023 13:00:00 - 03/12/2023 14:00:00","BZN|FR","Without Sequence","100.00","",""
"03/12/2023 14:00:00 - 03/12/2023 15:00:00","BZN|FR","Without Sequence","105.68","",""
"03/12/2023 15:00:00 - 03/12/2023 16:00:00","BZN|FR","Without Sequence","115.00","",""
"03/12/2023 16:00:00 - 03/12/2023 17:00:00","BZN|FR","Without Sequence","122.20","",""
"03/12/2023 17:00:00 - 03/12/2023 18:00:00","BZN|FR","Without Sequence","127.90","",""
"03/12/2023 18:00:00 - 03/12/2023 19:00:00","BZN|FR","Without Sequence","129.05","",""
"03/12/2023 19:00:00 - 03/12/2023 20:00:00","BZN|FR","Without Sequence","126.07","",""
"03/12/2023 20:00:00 - 03/12/2023 21:00:00","BZN|FR","Without Sequence","112.33","",""
"03/12/2023 21:00:00 - 03/12/2023 22:00:00","BZN|FR","Without Sequence","100.00","",""
"03/12/2023 22:00:00 - 03/12/2023 23:00:00","BZN|FR","Without Sequence","99.09","",""
"03/12/2023 23:00:00 - 04/12/2023 00:00:00","BZN|FR","Without Sequence","99.09","",""
"04/12/2023 00:00:00 - 04/12/2023 01:00:00","BZN|FR","Without Sequence","93.86","",""
"04/12/2023 01:00:00 - 04/12/2023 02:00:00","BZN|FR","Without Sequence","89.81","",""
"04/12/2023 02:00:00 - 04/12/2023 03:00:00","BZN|FR","Without Sequence","88.02","",""
"04/12/2023 03:00:00 - 04/12/2023 04:00:00","BZN|FR","Without Sequence","85.38","",""
"04/12/2023 04:00:00 - 04/12/2023 05:00:00","BZN|FR","Without Sequence","85.83","",""
"04/12/2023 05:00:00 - 04/12/2023 06:00:00","BZN|FR","Without Sequence","92.04","",""
"04/12/2023 06:00:00 - 04/12/2023 07:00:00","BZN|FR","Without Sequence","103.73","",""
"04/12/2023 07:00:00 - 04/12/2023 08:00:00","BZN|FR","Without Sequence","116.67","",""
"04/12/2023 08:00:00 - 04/12/2023 09:00:00","BZN|FR","Without Sequence","123.16","",""
"04/12/2023 09:00:00 - 04/12/2023 10:00:00","BZN|FR","Without Sequence","126.67","",""
"04/12/2023 10:00:00 - 04/12/2023 11:00:00","BZN|FR","Without Sequence","128.16","",""
"04/12/2023 11:00:00 - 04/12/2023 12:00:00","BZN|FR","Without Sequence","130.70","",""
"04/12/2023 12:00:00 - 04/12/2023 13:00:00","BZN|FR","Without Sequence","126.45","",""
"04/12/2023 13:00:00 - 04/12/2023 14:00:00","BZN|FR","Without Sequence","119.99","",""
"04/12/2023 14:00:00 - 04/12/2023 15:00:00","BZN|FR","Without Sequence","127.61","",""
"04/12/2023 15:00:00 - 04/12/2023 16:00:00","BZN|FR","Without Sequence","125.95","",""
"04/12/2023 16:00:00 - 04/12/2023 17:00:00","BZN|FR","Without Sequence","126.12","",""
"04/12/2023 17:00:00 - 04/12/2023 18:00:00","BZN|FR","Without Sequence","132.45","",""
"04/12/2023 18:00:00 - 04/12/2023 19:00:00","BZN|FR","Without Sequence","129.22","",""
"04/12/2023 19:00:00 - 04/12/2023 20:00:00","BZN|FR","Without Sequence","123.02","",""
"04/12/2023 20:00:00 - 04/12/2023 21:00:00","BZN|FR","Without Sequence","115.00","",""
"04/12/2023 21:00:00 - 04/12/2023 22:00:00","BZN|FR","Without Sequence","105.55","",""
"04/12/2023 22:00:00 - 04/12/2023 23:00:00","BZN|FR","Without Sequence","100.00","",""
"04/12/2023 23:00:00 - 05/12/2023 00:00:00","BZN|FR","Without Sequence","100.00","",""
"05/12/2023 00:00:00 - 05/12/2023 01:00:00","BZN|FR","Without Sequence","90.85","",""
"05/12/2023 01:00:00 - 05/12/2023 02:00:00","BZN|FR","Without Sequence","88.01","",""
"05/12/2023 02:00:00 - 05/12/2023 03:00:00","BZN|FR","Without Sequence","85.73","",""
"05/12/2023 03:00:00 - 05/12/2023 04:00:00","BZN|FR","Without Sequence","83.62","",""
"05/12/2023 04:00:00 - 05/12/2023 05:00:00","BZN|FR","Without Sequence","84.71","",""
"05/12/2023 05:00:00 - 05/12/2023 06:00:00","BZN|FR","Without Sequence","91.02","",""
"05/12/2023 06:00:00 - 05/12/2023 07:00:00","BZN|FR","Without Sequence","108.00","",""
"05/12/2023 07:00:00 - 05/12/2023 08:00:00","BZN|FR","Without Sequence","113.96","",""
"05/12/2023 08:00:00 - 05/12/2023 09:00:00","BZN|FR","Without Sequence","123.32","",""
"05/12/2023 09:00:00 - 05/12/2023 10:00:00","BZN|FR","Without Sequence","122.88","",""
"05/12/2023 10:00:00 - 05/12/2023 11:00:00","BZN|FR","Without Sequence","120.55","",""
"05/12/2023 11:00:00 - 05/12/2023 12:00:00","BZN|FR","Without Sequence","118.47","",""
"05/12/2023 12:00:00 - 05/12/2023 13:00:00","BZN|FR","Without Sequence","116.10","",""
"05/12/2023 13:00:00 - 05/12/2023 14:00:00","BZN|FR","Without Sequence","116.10","",""
"05/12/2023 14:00:00 - 05/12/2023 15:00:00","BZN|FR","Without Sequence","115.25","",""
"05/12/2023 15:00:00 - 05/12/2023 16:00:00","BZN|FR","Without Sequence","122.09","",""
"05/12/2023 16:00:00 - 05/12/2023 17:00:00","BZN|FR","Without Sequence","129.24","",""
"05/12/2023 17:00:00 - 05/12/2023 18:00:00","BZN|FR","Without Sequence","146.79","",""
"05/12/2023 18:00:00 - 05/12/2023 19:00:00","BZN|FR","Without Sequence","147.47","",""
"05/12/2023 19:00:00 - 05/12/2023 20:00:00","BZN|FR","Without Sequence","141.56","",""
"05/12/2023 20:00:00 - 05/12/2023 21:00:00","BZN|FR","Without Sequence","128.63","",""
"05/12/2023 21:00:00 - 05/12/2023 22:00:00","BZN|FR","Without Sequence","117.83","",""
"05/12/2023 22:00:00 - 05/12/2023 23:00:00","BZN|FR","Without Sequence","111.55","",""
"05/12/2023 23:00:00 - 06/12/2023 00:00:00","BZN|FR","Without Sequence","111.55","",""
"06/12/2023 00:00:00 - 06/12/2023 01:00:00","BZN|FR","Without Sequence","94.97","",""
"06/12/2023 01:00:00 - 06/12/2023 02:00:00","BZN|FR","Without Sequence","93.10","",""
"06/12/2023 02:00:00 - 06/12/2023 03:00:00","BZN|FR","Without Sequence","92.57","",""
"06/12/2023 03:00:00 - 06/12/2023 04:00:00","BZN|FR","Without Sequence","90.96","",""
